Province,Area Type,Age Group,Gender,Income Bracket (ZAR),Package,Customer Count
Eastern Cape,Urban,18-25,Male,20-40k,1000/1000 Mbps,39
Eastern Cape,Urban,18-25,Male,40k+,10/10 Mbps,51
Eastern Cape,Urban,18-25,Male,40k+,50/50 Mbps,79
Eastern Cape,Urban,18-25,Male,40k+,100/100 Mbps,29
Eastern Cape,Urban,18-25,Male,40k+,200/200 Mbps,75
Eastern Cape,Urban,18-25,Male,40k+,500/500 Mbps,73
Eastern Cape,Urban,18-25,Male,40k+,1000/1000 Mbps,48
Eastern Cape,Urban,18-25,Female,<10k,10/10 Mbps,73
Eastern Cape,Urban,18-25,Female,<10k,50/50 Mbps,50
Eastern Cape,Urban,18-25,Female,<10k,100/100 Mbps,75
Eastern Cape,Urban,18-25,Female,<10k,200/200 Mbps,79
Eastern Cape,Urban,18-25,Female,<10k,500/500 Mbps,56
Eastern Cape,Urban,18-25,Female,<10k,1000/1000 Mbps,45
Eastern Cape,Urban,18-25,Female,10-20k,10/10 Mbps,60
Eastern Cape,Urban,18-25,Female,10-20k,50/50 Mbps,11
Eastern Cape,Urban,18-25,Female,10-20k,100/100 Mbps,18
Eastern Cape,Urban,18-25,Female,10-20k,200/200 Mbps,61
Eastern Cape,Urban,18-25,Female,10-20k,500/500 Mbps,89
Eastern Cape,Urban,18-25,Female,10-20k,1000/1000 Mbps,72
Eastern Cape,Urban,18-25,Female,20-40k,10/10 Mbps,20
Eastern Cape,Urban,18-25,Female,20-40k,50/50 Mbps,18
Eastern Cape,Urban,18-25,Female,20-40k,100/100 Mbps,56
Eastern Cape,Urban,18-25,Female,20-40k,200/200 Mbps,58
Eastern Cape,Urban,18-25,Female,20-40k,500/500 Mbps,84
Eastern Cape,Urban,18-25,Female,20-40k,1000/1000 Mbps,98
Eastern Cape,Urban,18-25,Female,40k+,10/10 Mbps,34
Eastern Cape,Urban,18-25,Female,40k+,50/50 Mbps,44
Eastern Cape,Urban,18-25,Female,40k+,100/100 Mbps,77
Eastern Cape,Urban,18-25,Female,40k+,200/200 Mbps,7
Eastern Cape,Urban,18-25,Female,40k+,500/500 Mbps,71
Eastern Cape,Urban,18-25,Female,40k+,1000/1000 Mbps,32
Eastern Cape,Urban,18-25,Other,<10k,10/10 Mbps,11
Eastern Cape,Urban,18-25,Other,<10k,50/50 Mbps,71
Eastern Cape,Urban,18-25,Other,<10k,100/100 Mbps,66
Eastern Cape,Urban,18-25,Other,<10k,200/200 Mbps,41
Eastern Cape,Urban,18-25,Other,<10k,500/500 Mbps,95
Eastern Cape,Urban,18-25,Other,<10k,1000/1000 Mbps,29
Eastern Cape,Urban,18-25,Other,10-20k,10/10 Mbps,35
Eastern Cape,Urban,18-25,Other,10-20k,50/50 Mbps,15
Eastern Cape,Urban,18-25,Other,10-20k,100/100 Mbps,6
Eastern Cape,Urban,18-25,Other,10-20k,200/200 Mbps,57
Eastern Cape,Urban,18-25,Other,10-20k,500/500 Mbps,60
Eastern Cape,Urban,18-25,Other,10-20k,1000/1000 Mbps,29
Eastern Cape,Urban,18-25,Other,20-40k,10/10 Mbps,42
Eastern Cape,Urban,18-25,Other,20-40k,50/50 Mbps,85
Eastern Cape,Urban,18-25,Other,20-40k,100/100 Mbps,28
Eastern Cape,Urban,18-25,Other,20-40k,200/200 Mbps,6
Eastern Cape,Urban,18-25,Other,20-40k,500/500 Mbps,7
Eastern Cape,Urban,18-25,Other,20-40k,1000/1000 Mbps,56
Eastern Cape,Urban,18-25,Other,40k+,10/10 Mbps,17
Eastern Cape,Urban,18-25,Other,40k+,50/50 Mbps,82
Eastern Cape,Urban,18-25,Other,40k+,100/100 Mbps,69
Eastern Cape,Urban,18-25,Other,40k+,200/200 Mbps,7
Eastern Cape,Urban,18-25,Other,40k+,500/500 Mbps,7
Eastern Cape,Urban,18-25,Other,40k+,1000/1000 Mbps,83
Eastern Cape,Urban,26-35,Male,<10k,10/10 Mbps,75
Eastern Cape,Urban,26-35,Male,<10k,50/50 Mbps,89
Eastern Cape,Urban,26-35,Male,<10k,100/100 Mbps,37
Eastern Cape,Urban,26-35,Male,<10k,200/200 Mbps,92
Eastern Cape,Urban,26-35,Male,<10k,500/500 Mbps,92
Eastern Cape,Urban,26-35,Male,<10k,1000/1000 Mbps,5
Eastern Cape,Urban,26-35,Male,10-20k,10/10 Mbps,67
Eastern Cape,Urban,26-35,Male,10-20k,50/50 Mbps,74
Eastern Cape,Urban,26-35,Male,10-20k,100/100 Mbps,27
Eastern Cape,Urban,26-35,Male,10-20k,200/200 Mbps,71
Eastern Cape,Urban,26-35,Male,10-20k,500/500 Mbps,20
Eastern Cape,Urban,26-35,Male,10-20k,1000/1000 Mbps,73
Eastern Cape,Urban,26-35,Male,20-40k,10/10 Mbps,77
Eastern Cape,Urban,26-35,Male,20-40k,50/50 Mbps,82
Eastern Cape,Urban,26-35,Male,20-40k,100/100 Mbps,13
Eastern Cape,Urban,26-35,Male,20-40k,200/200 Mbps,56
Eastern Cape,Urban,26-35,Male,20-40k,500/500 Mbps,12
Eastern Cape,Urban,26-35,Male,20-40k,1000/1000 Mbps,91
Eastern Cape,Urban,26-35,Male,40k+,10/10 Mbps,27
Eastern Cape,Urban,26-35,Male,40k+,50/50 Mbps,12
Eastern Cape,Urban,26-35,Male,40k+,100/100 Mbps,16
Eastern Cape,Urban,26-35,Male,40k+,200/200 Mbps,80
Eastern Cape,Urban,26-35,Male,40k+,500/500 Mbps,62
Eastern Cape,Urban,26-35,Male,40k+,1000/1000 Mbps,96
Eastern Cape,Urban,26-35,Female,<10k,10/10 Mbps,52
Eastern Cape,Urban,26-35,Female,<10k,50/50 Mbps,64
Eastern Cape,Urban,26-35,Female,<10k,100/100 Mbps,96
Eastern Cape,Urban,26-35,Female,<10k,200/200 Mbps,79
Eastern Cape,Urban,26-35,Female,<10k,500/500 Mbps,6
Eastern Cape,Urban,26-35,Female,<10k,1000/1000 Mbps,55
Eastern Cape,Urban,26-35,Female,10-20k,10/10 Mbps,69
Eastern Cape,Urban,26-35,Female,10-20k,50/50 Mbps,53
Eastern Cape,Urban,26-35,Female,10-20k,100/100 Mbps,35
Eastern Cape,Urban,26-35,Female,10-20k,200/200 Mbps,99
Eastern Cape,Urban,26-35,Female,10-20k,500/500 Mbps,99
Eastern Cape,Urban,26-35,Female,10-20k,1000/1000 Mbps,95
Eastern Cape,Urban,26-35,Female,20-40k,10/10 Mbps,46
Eastern Cape,Urban,26-35,Female,20-40k,50/50 Mbps,75
Eastern Cape,Urban,26-35,Female,20-40k,100/100 Mbps,89
Eastern Cape,Urban,26-35,Female,20-40k,200/200 Mbps,44
Eastern Cape,Urban,26-35,Female,20-40k,500/500 Mbps,66
Eastern Cape,Urban,26-35,Female,20-40k,1000/1000 Mbps,87
Eastern Cape,Urban,26-35,Female,40k+,10/10 Mbps,64
Eastern Cape,Urban,26-35,Female,40k+,50/50 Mbps,85
Eastern Cape,Urban,26-35,Female,40k+,100/100 Mbps,61
Eastern Cape,Urban,26-35,Female,40k+,200/200 Mbps,67
Eastern Cape,Urban,26-35,Female,40k+,500/500 Mbps,46
Eastern Cape,Urban,26-35,Female,40k+,1000/1000 Mbps,89
Eastern Cape,Urban,26-35,Other,<10k,10/10 Mbps,90
Eastern Cape,Urban,26-35,Other,<10k,50/50 Mbps,34
Eastern Cape,Urban,26-35,Other,<10k,100/100 Mbps,9
Eastern Cape,Urban,26-35,Other,<10k,200/200 Mbps,81
Eastern Cape,Urban,26-35,Other,<10k,500/500 Mbps,14
Eastern Cape,Urban,26-35,Other,<10k,1000/1000 Mbps,67
Eastern Cape,Urban,26-35,Other,10-20k,10/10 Mbps,72
Eastern Cape,Urban,26-35,Other,10-20k,50/50 Mbps,10
Eastern Cape,Urban,26-35,Other,10-20k,100/100 Mbps,77
Eastern Cape,Urban,26-35,Other,10-20k,200/200 Mbps,93
Eastern Cape,Urban,26-35,Other,10-20k,500/500 Mbps,80
Eastern Cape,Urban,26-35,Other,10-20k,1000/1000 Mbps,69
Eastern Cape,Urban,26-35,Other,20-40k,10/10 Mbps,58
Eastern Cape,Urban,26-35,Other,20-40k,50/50 Mbps,47
Eastern Cape,Urban,26-35,Other,20-40k,100/100 Mbps,62
Eastern Cape,Urban,26-35,Other,20-40k,200/200 Mbps,90
Eastern Cape,Urban,26-35,Other,20-40k,500/500 Mbps,47
Eastern Cape,Urban,26-35,Other,20-40k,1000/1000 Mbps,99
Eastern Cape,Urban,26-35,Other,40k+,10/10 Mbps,97
Eastern Cape,Urban,26-35,Other,40k+,50/50 Mbps,86
Eastern Cape,Urban,26-35,Other,40k+,100/100 Mbps,76
Eastern Cape,Urban,26-35,Other,40k+,200/200 Mbps,34
Eastern Cape,Urban,26-35,Other,40k+,500/500 Mbps,38
Eastern Cape,Urban,26-35,Other,40k+,1000/1000 Mbps,82
Eastern Cape,Urban,36-50,Male,<10k,10/10 Mbps,32
Eastern Cape,Urban,36-50,Male,<10k,50/50 Mbps,39
Eastern Cape,Urban,36-50,Male,<10k,100/100 Mbps,5
Eastern Cape,Urban,36-50,Male,<10k,200/200 Mbps,65
Eastern Cape,Urban,36-50,Male,<10k,500/500 Mbps,85
Eastern Cape,Urban,36-50,Male,<10k,1000/1000 Mbps,64
Eastern Cape,Urban,36-50,Male,10-20k,10/10 Mbps,17
Eastern Cape,Urban,36-50,Male,10-20k,50/50 Mbps,26
Eastern Cape,Urban,36-50,Male,10-20k,100/100 Mbps,5
Eastern Cape,Urban,36-50,Male,10-20k,200/200 Mbps,49
Eastern Cape,Urban,36-50,Male,10-20k,500/500 Mbps,20
Eastern Cape,Urban,36-50,Male,10-20k,1000/1000 Mbps,61
Eastern Cape,Urban,36-50,Male,20-40k,10/10 Mbps,16
Eastern Cape,Urban,36-50,Male,20-40k,50/50 Mbps,76
Eastern Cape,Urban,36-50,Male,20-40k,100/100 Mbps,48
Eastern Cape,Urban,36-50,Male,20-40k,200/200 Mbps,55
Eastern Cape,Urban,36-50,Male,20-40k,500/500 Mbps,93
Eastern Cape,Urban,36-50,Male,20-40k,1000/1000 Mbps,64
Eastern Cape,Urban,36-50,Male,40k+,10/10 Mbps,65
Eastern Cape,Urban,36-50,Male,40k+,50/50 Mbps,6
Eastern Cape,Urban,36-50,Male,40k+,100/100 Mbps,20
Eastern Cape,Urban,36-50,Male,40k+,200/200 Mbps,91
Eastern Cape,Urban,36-50,Male,40k+,500/500 Mbps,62
Eastern Cape,Urban,36-50,Male,40k+,1000/1000 Mbps,94
Eastern Cape,Urban,36-50,Female,<10k,10/10 Mbps,44
Eastern Cape,Urban,36-50,Female,<10k,50/50 Mbps,33
Eastern Cape,Urban,36-50,Female,<10k,100/100 Mbps,79
Eastern Cape,Urban,36-50,Female,<10k,200/200 Mbps,13
Eastern Cape,Urban,36-50,Female,<10k,500/500 Mbps,33
Eastern Cape,Urban,36-50,Female,<10k,1000/1000 Mbps,57
Eastern Cape,Urban,36-50,Female,10-20k,10/10 Mbps,14
Eastern Cape,Urban,36-50,Female,10-20k,50/50 Mbps,17
Eastern Cape,Urban,36-50,Female,10-20k,100/100 Mbps,36
Eastern Cape,Urban,36-50,Female,10-20k,200/200 Mbps,82
Eastern Cape,Urban,36-50,Female,10-20k,500/500 Mbps,75
Eastern Cape,Urban,36-50,Female,10-20k,1000/1000 Mbps,22
Eastern Cape,Urban,36-50,Female,20-40k,10/10 Mbps,46
Eastern Cape,Urban,36-50,Female,20-40k,50/50 Mbps,22
Eastern Cape,Urban,36-50,Female,20-40k,100/100 Mbps,98
Eastern Cape,Urban,36-50,Female,20-40k,200/200 Mbps,86
Eastern Cape,Urban,36-50,Female,20-40k,500/500 Mbps,36
Eastern Cape,Urban,36-50,Female,20-40k,1000/1000 Mbps,54
Eastern Cape,Urban,36-50,Female,40k+,10/10 Mbps,91
Eastern Cape,Urban,36-50,Female,40k+,50/50 Mbps,47
Eastern Cape,Urban,36-50,Female,40k+,100/100 Mbps,57
Eastern Cape,Urban,36-50,Female,40k+,200/200 Mbps,67
Eastern Cape,Urban,36-50,Female,40k+,500/500 Mbps,22
Eastern Cape,Urban,36-50,Female,40k+,1000/1000 Mbps,37
Eastern Cape,Urban,36-50,Other,<10k,10/10 Mbps,52
Eastern Cape,Urban,36-50,Other,<10k,50/50 Mbps,18
Eastern Cape,Urban,36-50,Other,<10k,100/100 Mbps,63
Eastern Cape,Urban,36-50,Other,<10k,200/200 Mbps,19
Eastern Cape,Urban,36-50,Other,<10k,500/500 Mbps,24
Eastern Cape,Urban,36-50,Other,<10k,1000/1000 Mbps,33
Eastern Cape,Urban,36-50,Other,10-20k,10/10 Mbps,73
Eastern Cape,Urban,36-50,Other,10-20k,50/50 Mbps,54
Eastern Cape,Urban,36-50,Other,10-20k,100/100 Mbps,57
Eastern Cape,Urban,36-50,Other,10-20k,200/200 Mbps,54
Eastern Cape,Urban,36-50,Other,10-20k,500/500 Mbps,18
Eastern Cape,Urban,36-50,Other,10-20k,1000/1000 Mbps,96
Eastern Cape,Urban,36-50,Other,20-40k,10/10 Mbps,7
Eastern Cape,Urban,36-50,Other,20-40k,50/50 Mbps,83
Eastern Cape,Urban,36-50,Other,20-40k,100/100 Mbps,75
Eastern Cape,Urban,36-50,Other,20-40k,200/200 Mbps,23
Eastern Cape,Urban,36-50,Other,20-40k,500/500 Mbps,68
Eastern Cape,Urban,36-50,Other,20-40k,1000/1000 Mbps,45
Eastern Cape,Urban,36-50,Other,40k+,10/10 Mbps,50
Eastern Cape,Urban,36-50,Other,40k+,50/50 Mbps,23
Eastern Cape,Urban,36-50,Other,40k+,100/100 Mbps,93
Eastern Cape,Urban,36-50,Other,40k+,200/200 Mbps,7
Eastern Cape,Urban,36-50,Other,40k+,500/500 Mbps,55
Eastern Cape,Urban,36-50,Other,40k+,1000/1000 Mbps,49
Eastern Cape,Urban,51+,Male,<10k,10/10 Mbps,79
Eastern Cape,Urban,51+,Male,<10k,50/50 Mbps,56
Eastern Cape,Urban,51+,Male,<10k,100/100 Mbps,9
Eastern Cape,Urban,51+,Male,<10k,200/200 Mbps,20
Eastern Cape,Urban,51+,Male,<10k,500/500 Mbps,6
Eastern Cape,Urban,51+,Male,<10k,1000/1000 Mbps,39
Eastern Cape,Urban,51+,Male,10-20k,10/10 Mbps,34
Eastern Cape,Urban,51+,Male,10-20k,50/50 Mbps,75
Eastern Cape,Urban,51+,Male,10-20k,100/100 Mbps,50
Eastern Cape,Urban,51+,Male,10-20k,200/200 Mbps,90
Eastern Cape,Urban,51+,Male,10-20k,500/500 Mbps,25
Eastern Cape,Urban,51+,Male,10-20k,1000/1000 Mbps,23
Eastern Cape,Urban,51+,Male,20-40k,10/10 Mbps,46
Eastern Cape,Urban,51+,Male,20-40k,50/50 Mbps,24
Eastern Cape,Urban,51+,Male,20-40k,100/100 Mbps,86
Eastern Cape,Urban,51+,Male,20-40k,200/200 Mbps,65
Eastern Cape,Urban,51+,Male,20-40k,500/500 Mbps,51
Eastern Cape,Urban,51+,Male,20-40k,1000/1000 Mbps,35
Eastern Cape,Urban,51+,Male,40k+,10/10 Mbps,75
Eastern Cape,Urban,51+,Male,40k+,50/50 Mbps,5
Eastern Cape,Urban,51+,Male,40k+,100/100 Mbps,91
Eastern Cape,Urban,51+,Male,40k+,200/200 Mbps,40
Eastern Cape,Urban,51+,Male,40k+,500/500 Mbps,43
Eastern Cape,Urban,51+,Male,40k+,1000/1000 Mbps,55
Eastern Cape,Urban,51+,Female,<10k,10/10 Mbps,31
Eastern Cape,Urban,51+,Female,<10k,50/50 Mbps,39
Eastern Cape,Urban,51+,Female,<10k,100/100 Mbps,99
Eastern Cape,Urban,51+,Female,<10k,200/200 Mbps,72
Eastern Cape,Urban,51+,Female,<10k,500/500 Mbps,36
Eastern Cape,Urban,51+,Female,<10k,1000/1000 Mbps,40
Eastern Cape,Urban,51+,Female,10-20k,10/10 Mbps,64
Eastern Cape,Urban,51+,Female,10-20k,50/50 Mbps,17
Eastern Cape,Urban,51+,Female,10-20k,100/100 Mbps,25
Eastern Cape,Urban,51+,Female,10-20k,200/200 Mbps,22
Eastern Cape,Urban,51+,Female,10-20k,500/500 Mbps,25
Eastern Cape,Urban,51+,Female,10-20k,1000/1000 Mbps,75
Eastern Cape,Urban,51+,Female,20-40k,10/10 Mbps,85
Eastern Cape,Urban,51+,Female,20-40k,50/50 Mbps,29
Eastern Cape,Urban,51+,Female,20-40k,100/100 Mbps,58
Eastern Cape,Urban,51+,Female,20-40k,200/200 Mbps,80
Eastern Cape,Urban,51+,Female,20-40k,500/500 Mbps,31
Eastern Cape,Urban,51+,Female,20-40k,1000/1000 Mbps,91
Eastern Cape,Urban,51+,Female,40k+,10/10 Mbps,89
Eastern Cape,Urban,51+,Female,40k+,50/50 Mbps,73
Eastern Cape,Urban,51+,Female,40k+,100/100 Mbps,87
Eastern Cape,Urban,51+,Female,40k+,200/200 Mbps,87
Eastern Cape,Urban,51+,Female,40k+,500/500 Mbps,22
Eastern Cape,Urban,51+,Female,40k+,1000/1000 Mbps,22
Eastern Cape,Urban,51+,Other,<10k,10/10 Mbps,64
Eastern Cape,Urban,51+,Other,<10k,50/50 Mbps,13
Eastern Cape,Urban,51+,Other,<10k,100/100 Mbps,38
Eastern Cape,Urban,51+,Other,<10k,200/200 Mbps,93
Eastern Cape,Urban,51+,Other,<10k,500/500 Mbps,17
Eastern Cape,Urban,51+,Other,<10k,1000/1000 Mbps,13
Eastern Cape,Urban,51+,Other,10-20k,10/10 Mbps,86
Eastern Cape,Urban,51+,Other,10-20k,50/50 Mbps,52
Eastern Cape,Urban,51+,Other,10-20k,100/100 Mbps,62
Eastern Cape,Urban,51+,Other,10-20k,200/200 Mbps,70
Eastern Cape,Urban,51+,Other,10-20k,500/500 Mbps,24
Eastern Cape,Urban,51+,Other,10-20k,1000/1000 Mbps,67
Eastern Cape,Urban,51+,Other,20-40k,10/10 Mbps,59
Eastern Cape,Urban,51+,Other,20-40k,50/50 Mbps,27
Eastern Cape,Urban,51+,Other,20-40k,100/100 Mbps,91
Eastern Cape,Urban,51+,Other,20-40k,200/200 Mbps,67
Eastern Cape,Urban,51+,Other,20-40k,500/500 Mbps,81
Eastern Cape,Urban,51+,Other,20-40k,1000/1000 Mbps,22
Eastern Cape,Urban,51+,Other,40k+,10/10 Mbps,30
Eastern Cape,Urban,51+,Other,40k+,50/50 Mbps,46
Eastern Cape,Urban,51+,Other,40k+,100/100 Mbps,61
Eastern Cape,Urban,51+,Other,40k+,200/200 Mbps,38
Eastern Cape,Urban,51+,Other,40k+,500/500 Mbps,33
Eastern Cape,Urban,51+,Other,40k+,1000/1000 Mbps,99
Eastern Cape,Suburban,18-25,Male,<10k,10/10 Mbps,36
Eastern Cape,Suburban,18-25,Male,<10k,50/50 Mbps,45
Eastern Cape,Suburban,18-25,Male,<10k,100/100 Mbps,28
Eastern Cape,Suburban,18-25,Male,<10k,200/200 Mbps,20
Eastern Cape,Suburban,18-25,Male,<10k,500/500 Mbps,33
Eastern Cape,Suburban,18-25,Male,<10k,1000/1000 Mbps,52
Eastern Cape,Suburban,18-25,Male,10-20k,10/10 Mbps,43
Eastern Cape,Suburban,18-25,Male,10-20k,50/50 Mbps,53
Eastern Cape,Suburban,18-25,Male,10-20k,100/100 Mbps,85
Eastern Cape,Suburban,18-25,Male,10-20k,200/200 Mbps,42
Eastern Cape,Suburban,18-25,Male,10-20k,500/500 Mbps,42
Eastern Cape,Suburban,18-25,Male,10-20k,1000/1000 Mbps,49
Eastern Cape,Suburban,18-25,Male,20-40k,10/10 Mbps,70
Eastern Cape,Suburban,18-25,Male,20-40k,50/50 Mbps,81
Eastern Cape,Suburban,18-25,Male,20-40k,100/100 Mbps,99
Eastern Cape,Suburban,18-25,Male,20-40k,200/200 Mbps,65
Eastern Cape,Suburban,18-25,Male,20-40k,500/500 Mbps,41
Eastern Cape,Suburban,18-25,Male,20-40k,1000/1000 Mbps,97
Eastern Cape,Suburban,18-25,Male,40k+,10/10 Mbps,82
Eastern Cape,Suburban,18-25,Male,40k+,50/50 Mbps,51
Eastern Cape,Suburban,18-25,Male,40k+,100/100 Mbps,41
Eastern Cape,Suburban,18-25,Male,40k+,200/200 Mbps,95
Eastern Cape,Suburban,18-25,Male,40k+,500/500 Mbps,73
Eastern Cape,Suburban,18-25,Male,40k+,1000/1000 Mbps,35
Eastern Cape,Suburban,18-25,Female,<10k,10/10 Mbps,32
Eastern Cape,Suburban,18-25,Female,<10k,50/50 Mbps,54
Eastern Cape,Suburban,18-25,Female,<10k,100/100 Mbps,13
Eastern Cape,Suburban,18-25,Female,<10k,200/200 Mbps,72
Eastern Cape,Suburban,18-25,Female,<10k,500/500 Mbps,45
Eastern Cape,Suburban,18-25,Female,<10k,1000/1000 Mbps,97
Eastern Cape,Suburban,18-25,Female,10-20k,10/10 Mbps,85
Eastern Cape,Suburban,18-25,Female,10-20k,50/50 Mbps,54
Eastern Cape,Suburban,18-25,Female,10-20k,100/100 Mbps,42
Eastern Cape,Suburban,18-25,Female,10-20k,200/200 Mbps,71
Eastern Cape,Suburban,18-25,Female,10-20k,500/500 Mbps,35
Eastern Cape,Suburban,18-25,Female,10-20k,1000/1000 Mbps,36
Eastern Cape,Suburban,18-25,Female,20-40k,10/10 Mbps,44
Eastern Cape,Suburban,18-25,Female,20-40k,50/50 Mbps,58
Eastern Cape,Suburban,18-25,Female,20-40k,100/100 Mbps,62
Eastern Cape,Suburban,18-25,Female,20-40k,200/200 Mbps,88
Eastern Cape,Suburban,18-25,Female,20-40k,500/500 Mbps,8
Eastern Cape,Suburban,18-25,Female,20-40k,1000/1000 Mbps,63
Eastern Cape,Suburban,18-25,Female,40k+,10/10 Mbps,12
Eastern Cape,Suburban,18-25,Female,40k+,50/50 Mbps,68
Eastern Cape,Suburban,18-25,Female,40k+,100/100 Mbps,17
Eastern Cape,Suburban,18-25,Female,40k+,200/200 Mbps,84
Eastern Cape,Suburban,18-25,Female,40k+,500/500 Mbps,28
Eastern Cape,Suburban,18-25,Female,40k+,1000/1000 Mbps,82
Eastern Cape,Suburban,18-25,Other,<10k,10/10 Mbps,40
Eastern Cape,Suburban,18-25,Other,<10k,50/50 Mbps,93
Eastern Cape,Suburban,18-25,Other,<10k,100/100 Mbps,28
Eastern Cape,Suburban,18-25,Other,<10k,200/200 Mbps,92
Eastern Cape,Suburban,18-25,Other,<10k,500/500 Mbps,38
Eastern Cape,Suburban,18-25,Other,<10k,1000/1000 Mbps,66
Eastern Cape,Suburban,18-25,Other,10-20k,10/10 Mbps,73
Eastern Cape,Suburban,18-25,Other,10-20k,50/50 Mbps,93
Eastern Cape,Suburban,18-25,Other,10-20k,100/100 Mbps,56
Eastern Cape,Suburban,18-25,Other,10-20k,200/200 Mbps,87
Eastern Cape,Suburban,18-25,Other,10-20k,500/500 Mbps,36
Eastern Cape,Suburban,18-25,Other,10-20k,1000/1000 Mbps,75
Eastern Cape,Suburban,18-25,Other,20-40k,10/10 Mbps,95
Eastern Cape,Suburban,18-25,Other,20-40k,50/50 Mbps,8
Eastern Cape,Suburban,18-25,Other,20-40k,100/100 Mbps,61
Eastern Cape,Suburban,18-25,Other,20-40k,200/200 Mbps,83
Eastern Cape,Suburban,18-25,Other,20-40k,500/500 Mbps,97
Eastern Cape,Suburban,18-25,Other,20-40k,1000/1000 Mbps,44
Eastern Cape,Suburban,18-25,Other,40k+,10/10 Mbps,30
Eastern Cape,Suburban,18-25,Other,40k+,50/50 Mbps,81
Eastern Cape,Suburban,18-25,Other,40k+,100/100 Mbps,58
Eastern Cape,Suburban,18-25,Other,40k+,200/200 Mbps,90
Eastern Cape,Suburban,18-25,Other,40k+,500/500 Mbps,81
Eastern Cape,Suburban,18-25,Other,40k+,1000/1000 Mbps,99
Eastern Cape,Suburban,26-35,Male,<10k,10/10 Mbps,85
Eastern Cape,Suburban,26-35,Male,<10k,50/50 Mbps,72
Eastern Cape,Suburban,26-35,Male,<10k,100/100 Mbps,80
Eastern Cape,Suburban,26-35,Male,<10k,200/200 Mbps,49
Eastern Cape,Suburban,26-35,Male,<10k,500/500 Mbps,94
Eastern Cape,Suburban,26-35,Male,<10k,1000/1000 Mbps,48
Eastern Cape,Suburban,26-35,Male,10-20k,10/10 Mbps,28
Eastern Cape,Suburban,26-35,Male,10-20k,50/50 Mbps,66
Eastern Cape,Suburban,26-35,Male,10-20k,100/100 Mbps,5
Eastern Cape,Suburban,26-35,Male,10-20k,200/200 Mbps,51
Eastern Cape,Suburban,26-35,Male,10-20k,500/500 Mbps,16
Eastern Cape,Suburban,26-35,Male,10-20k,1000/1000 Mbps,18
Eastern Cape,Suburban,26-35,Male,20-40k,10/10 Mbps,70
Eastern Cape,Suburban,26-35,Male,20-40k,50/50 Mbps,15
Eastern Cape,Suburban,26-35,Male,20-40k,100/100 Mbps,54
Eastern Cape,Suburban,26-35,Male,20-40k,200/200 Mbps,91
Eastern Cape,Suburban,26-35,Male,20-40k,500/500 Mbps,93
Eastern Cape,Suburban,26-35,Male,20-40k,1000/1000 Mbps,27
Eastern Cape,Suburban,26-35,Male,40k+,10/10 Mbps,50
Eastern Cape,Suburban,26-35,Male,40k+,50/50 Mbps,51
Eastern Cape,Suburban,26-35,Male,40k+,100/100 Mbps,38
Eastern Cape,Suburban,26-35,Male,40k+,200/200 Mbps,81
Eastern Cape,Suburban,26-35,Male,40k+,500/500 Mbps,56
Eastern Cape,Suburban,26-35,Male,40k+,1000/1000 Mbps,67
Eastern Cape,Suburban,26-35,Female,<10k,10/10 Mbps,23
Eastern Cape,Suburban,26-35,Female,<10k,50/50 Mbps,6
Eastern Cape,Suburban,26-35,Female,<10k,100/100 Mbps,91
Eastern Cape,Suburban,26-35,Female,<10k,200/200 Mbps,33
Eastern Cape,Suburban,26-35,Female,<10k,500/500 Mbps,47
Eastern Cape,Suburban,26-35,Female,<10k,1000/1000 Mbps,34
Eastern Cape,Suburban,26-35,Female,10-20k,10/10 Mbps,18
Eastern Cape,Suburban,26-35,Female,10-20k,50/50 Mbps,94
Eastern Cape,Suburban,26-35,Female,10-20k,100/100 Mbps,82
Eastern Cape,Suburban,26-35,Female,10-20k,200/200 Mbps,13
Eastern Cape,Suburban,26-35,Female,10-20k,500/500 Mbps,34
Eastern Cape,Suburban,26-35,Female,10-20k,1000/1000 Mbps,34
Eastern Cape,Suburban,26-35,Female,20-40k,10/10 Mbps,80
Eastern Cape,Suburban,26-35,Female,20-40k,50/50 Mbps,63
Eastern Cape,Suburban,26-35,Female,20-40k,100/100 Mbps,99
Eastern Cape,Suburban,26-35,Female,20-40k,200/200 Mbps,61
Eastern Cape,Suburban,26-35,Female,20-40k,500/500 Mbps,96
Eastern Cape,Suburban,26-35,Female,20-40k,1000/1000 Mbps,71
Eastern Cape,Suburban,26-35,Female,40k+,10/10 Mbps,44
Eastern Cape,Suburban,26-35,Female,40k+,50/50 Mbps,95
Eastern Cape,Suburban,26-35,Female,40k+,100/100 Mbps,90
Eastern Cape,Suburban,26-35,Female,40k+,200/200 Mbps,75
Eastern Cape,Suburban,26-35,Female,40k+,500/500 Mbps,16
Eastern Cape,Suburban,26-35,Female,40k+,1000/1000 Mbps,64
Eastern Cape,Suburban,26-35,Other,<10k,10/10 Mbps,34
Eastern Cape,Suburban,26-35,Other,<10k,50/50 Mbps,64
Eastern Cape,Suburban,26-35,Other,<10k,100/100 Mbps,26
Eastern Cape,Suburban,26-35,Other,<10k,200/200 Mbps,31
Eastern Cape,Suburban,26-35,Other,<10k,500/500 Mbps,5
Eastern Cape,Suburban,26-35,Other,<10k,1000/1000 Mbps,39
Eastern Cape,Suburban,26-35,Other,10-20k,10/10 Mbps,95
Eastern Cape,Suburban,26-35,Other,10-20k,50/50 Mbps,8
